lat,lon,fire_val,date
42.96249999614306,-6.564863685142102,9.0,2017-10-12
42.96249999614306,-6.553476237292765,9.0,2017-10-12
42.96249999614306,-6.542088789443429,9.0,2017-10-12
42.96249999614306,-6.530701341594094,8.0,2017-10-12
42.96249999614306,-4.264599219576265,9.0,2017-10-12
42.96249999614306,-4.25321177172693,9.0,2017-10-12
42.96249999614306,-4.241824323877594,8.0,2017-10-12
42.96249999614306,-4.230436876028259,8.0,2017-10-12
42.95416666281047,-6.609518280863495,9.0,2017-10-12
42.95416666281047,-6.598132375125572,9.0,2017-10-12
42.95416666281047,-6.586746469387651,9.0,2017-10-12
42.95416666281047,-6.575360563649729,9.0,2017-10-12
42.95416666281047,-6.563974657911809,9.0,2017-10-12
42.95416666281047,-6.552588752173886,9.0,2017-10-12
42.95416666281047,-6.541202846435965,9.0,2017-10-12
42.95416666281047,-6.529816940698043,9.0,2017-10-12
42.95416666281047,-6.518431034960121,9.0,2017-10-12
42.95416666281047,-6.5070451292222,9.0,2017-10-12
42.95416666281047,-5.835276690684824,8.0,2017-10-12
42.95416666281047,-5.823890784946903,8.0,2017-10-12
42.95416666281047,-4.2754076045895655,9.0,2017-10-12
42.95416666281047,-4.264021698851643,9.0,2017-10-12
42.95416666281047,-4.252635793113721,9.0,2017-10-12
42.95416666281047,-4.2412498873758,8.0,2017-10-12
42.95416666281047,-4.229863981637879,8.0,2017-10-12
42.94583332947789,-6.597239103108057,9.0,2017-10-12
42.94583332947789,-6.585854738823143,9.0,2017-10-12
42.94583332947789,-6.574470374538228,9.0,2017-10-12
42.94583332947789,-6.563086010253314,9.0,2017-10-12
42.94583332947789,-6.551701645968398,8.0,2017-10-12
42.94583332947789,-6.5403172816834845,9.0,2017-10-12
42.94583332947789,-6.52893291739857,9.0,2017-10-12
42.94583332947789,-6.517548553113654,9.0,2017-10-12
42.94583332947789,-6.506164188828739,9.0,2017-10-12
42.94583332947789,-5.857255424588604,8.0,2017-10-12
42.94583332947789,-5.84587106030369,8.0,2017-10-12
42.94583332947789,-5.834486696018773,8.0,2017-10-12
42.94583332947789,-5.823102331733859,8.0,2017-10-12
42.93749999614532,-6.596346212444835,9.0,2017-10-12
42.93749999614532,-6.5849633889548524,9.0,2017-10-12
42.93749999614532,-6.57358056546487,9.0,2017-10-12
42.93749999614532,-6.562197741974889,9.0,2017-10-12
42.93749999614532,-6.550814918484905,8.0,2017-10-12
42.93749999614532,-6.539432094994924,8.0,2017-10-12
42.93749999614532,-6.5280492715049405,8.0,2017-10-12
42.93749999614532,-6.516666448014957,8.0,2017-10-12
42.93749999614532,-6.505283624524976,8.0,2017-10-12
42.93749999614532,-5.845079862105994,8.0,2017-10-12
42.93749999614532,-5.83369703861601,8.0,2017-10-12
42.93749999614532,-5.822314215126028,8.0,2017-10-12
42.92916666281273,-6.538547286179351,8.0,2017-10-12
42.92916666281273,-6.52716600282656,8.0,2017-10-12
42.92916666281273,-6.515784719473766,8.0,2017-10-12
42.92083332948015,-6.514903367299956,8.0,2017-10-12
42.837499996154364,-6.903863984634925,8.0,2017-10-12
42.837499996154364,-6.892499599475032,9.0,2017-10-12
42.837499996154364,-6.881135214315141,9.0,2017-10-12
42.837499996154364,-6.869770829155247,9.0,2017-10-12
42.837499996154364,-6.472017348558997,9.0,2017-10-12
42.82916666282178,-6.914295983429066,8.0,2017-10-12
42.82916666282178,-6.902933130539288,8.0,2017-10-12
42.82916666282178,-6.891570277649512,9.0,2017-10-12
42.82916666282178,-6.482507573617554,9.0,2017-10-12
42.82916666282178,-6.471144720727778,9.0,2017-10-12
42.75416666282856,-6.712987814057669,8.0,2017-10-12
42.74583332949598,-6.746128030885559,8.0,2017-10-12
42.74583332949598,-6.73478046481174,8.0,2017-10-12
42.74583332949598,-6.72343289873792,8.0,2017-10-12
42.74583332949598,-6.712085332664102,8.0,2017-10-12
42.74583332949598,-6.700737766590282,8.0,2017-10-12
42.73749999616339,-6.745221358763492,8.0,2017-10-12
42.73749999616339,-6.733875317789962,8.0,2017-10-12
42.73749999616339,-6.722529276816432,8.0,2017-10-12
42.73749999616339,-6.711183235842903,8.0,2017-10-12
42.73749999616339,-6.699837194869374,8.0,2017-10-12
42.72916666283082,-6.732970556447035,8.0,2017-10-12
42.72916666283082,-6.721626039923957,8.0,2017-10-12
42.670833329502756,-7.202670278396206,8.0,2017-10-12
42.670833329502756,-7.1913364148582115,8.0,2017-10-12
42.662499996170176,-7.201704786456219,8.0,2017-10-12
42.662499996170176,-7.190372442181701,8.0,2017-10-12
42.662499996170176,-7.179040097907183,8.0,2017-10-12
42.654166662837596,-8.24317566615825,9.0,2017-10-12
42.654166662837596,-8.231844840500301,9.0,2017-10-12
42.654166662837596,-7.212070531284849,8.0,2017-10-12
42.654166662837596,-7.200739705626898,8.0,2017-10-12
42.654166662837596,-7.189408879968949,8.0,2017-10-12
42.654166662837596,-7.178078054310999,8.0,2017-10-12
42.645833329505024,-8.276059266058903,9.0,2017-10-12
42.645833329505024,-8.264729958370937,9.0,2017-10-12
42.645833329505024,-8.25340065068297,9.0,2017-10-12
42.645833329505024,-8.242071342995006,9.0,2017-10-12
42.645833329505024,-8.230742035307038,9.0,2017-10-12
42.63749999617244,-8.27495086107913,9.0,2017-10-12
42.63749999617244,-8.263623070714887,9.0,2017-10-12
42.61249999617469,-7.931931208313817,9.0,2017-10-12
42.61249999617469,-7.920607966046417,9.0,2017-10-12
42.61249999617469,-7.909284723779016,9.0,2017-10-12
42.61249999617469,-7.897961481511616,9.0,2017-10-12
42.61249999617469,-7.886638239244214,9.0,2017-10-12
42.61249999617469,-7.875314996976818,9.0,2017-10-12
42.61249999617469,-7.8639917547094145,9.0,2017-10-12
42.60416666284212,-7.9308701316015355,9.0,2017-10-12
42.60416666284212,-7.91954840407605,9.0,2017-10-12
42.60416666284212,-7.908226676550566,9.0,2017-10-12
42.60416666284212,-7.896904949025083,9.0,2017-10-12
42.60416666284212,-7.885583221499598,9.0,2017-10-12
42.60416666284212,-7.8742614939741165,9.0,2017-10-12
42.60416666284212,-7.862939766448631,8.0,2017-10-12
42.59583332950954,-7.92980950646236,9.0,2017-10-12
42.59583332950954,-7.907169079605934,9.0,2017-10-12
42.59583332950954,-7.895848866177723,9.0,2017-10-12
42.59583332950954,-7.88452865274951,9.0,2017-10-12
42.59583332950954,-7.873208439321301,8.0,2017-10-12
42.59583332950954,-7.861888225893087,8.0,2017-10-12
42.587499996176966,-7.906111932719753,8.0,2017-10-12
42.587499996176966,-7.894793232744492,8.0,2017-10-12
42.504166662851155,-8.076422780609725,8.0,2017-10-12
42.504166662851155,-8.065119179797112,8.0,2017-10-12
42.49583332951858,-8.086648561778269,8.0,2017-10-12
42.49583332951858,-8.075346467352302,8.0,2017-10-12
42.49583332951858,-8.064044372926334,8.0,2017-10-12
