,lat,lon,type,subtype
554,42.8479847,-8.5645269,tourism,hotel
555,42.3955422,-7.1064759,tourism,hotel
556,42.4142058,-7.060788,tourism,hotel
557,42.4088285,-7.0410598,tourism,hotel
558,42.40962,-7.0512293,tourism,hotel
559,43.4885859,-8.2432531,tourism,viewpoint
560,42.6060276,-7.7796248,tourism,caravan_site
561,43.484054,-8.120747,tourism,viewpoint
562,42.6113394,-7.7737242,tourism,hotel
563,42.6087295,-7.7698343,tourism,hotel
564,43.464541,-7.0495719,tourism,hotel
565,43.5564224,-7.0279146,tourism,information
566,43.5554395,-7.0241608,tourism,information
567,43.5554335,-7.0242863,tourism,information
568,43.4160471,-7.1449336,tourism,information
569,41.8739138,-8.8363555,tourism,hotel
570,41.8752256,-8.8380935,tourism,hotel
571,43.4287732,-7.3679615,tourism,hostel
572,42.0335691,-8.6454981,tourism,viewpoint
573,43.573264,-7.2512936,tourism,hotel
574,42.5724241,-8.8839948,tourism,attraction
575,42.7392323,-8.990757,tourism,viewpoint
576,43.3432211,-8.3708181,tourism,viewpoint
577,42.2271354,-8.4657835,tourism,hotel
578,42.884781,-8.4955308,tourism,viewpoint
579,42.1743044,-8.504835,tourism,information
580,42.8347193,-8.5451255,tourism,motel
581,42.8465068,-8.5407366,tourism,hotel
582,42.7867072,-8.513166,tourism,hotel
583,43.3890361,-8.4008053,tourism,attraction
584,43.2760048,-8.2081746,tourism,hotel
585,42.1767011,-8.5026194,tourism,artwork
586,43.4768211,-8.1656394,tourism,museum
587,43.4744898,-8.1615679,tourism,information
588,42.7838093,-8.889024,tourism,guest_house
589,42.783706,-8.8892768,tourism,hotel
590,42.77928,-8.8874942,tourism,hotel
591,42.175183,-8.5012189,tourism,artwork
592,43.2790352,-8.914775,tourism,viewpoint
593,42.1887067,-8.4789646,tourism,viewpoint
594,42.1353696,-8.4134402,tourism,picnic_site
595,42.177523,-8.4202563,tourism,picnic_site
596,42.7917346,-8.5179394,tourism,picnic_site
597,42.813879,-8.5118772,tourism,hotel
598,42.1718749,-8.6773096,tourism,theme_park
599,42.875624,-8.544195,tourism,hotel
600,42.2381827,-8.7238866,tourism,hotel
601,43.2938181,-8.360528,tourism,hotel
602,42.928386,-9.2381742,tourism,viewpoint
603,43.3686578,-8.4022012,tourism,attraction
604,43.3706705,-8.3959388,tourism,attraction
605,42.8973843,-8.5418559,tourism,viewpoint
606,43.3443974,-8.4700962,tourism,viewpoint
607,43.3438513,-8.4743314,tourism,viewpoint
608,43.4139364,-7.1472715,tourism,information
609,43.5499157,-7.4412469,tourism,hotel
610,43.3270509,-8.3823694,tourism,hotel
611,43.55049,-7.4409874,tourism,information
612,42.1757435,-8.5063523,tourism,information
613,41.9473369,-8.7276877,tourism,viewpoint
614,42.8880446,-8.7132856,tourism,hotel
615,42.7606453,-9.0629093,tourism,camp_site
616,42.7684726,-9.0522636,tourism,viewpoint
