,lat,lon,type,subtype
8655,43.4905023,-6.6618957,place,locality
8656,43.2010474,-6.458792,place,locality
8657,43.4882601,-6.1275838,place,locality
8658,43.4128257,-5.5548112,place,locality
8659,43.5151756,-6.3005041,place,locality
8660,43.4048104,-5.1739547,place,locality
8661,43.4812958,-6.7509846,place,locality
8662,43.3246536,-6.1977647,place,locality
8663,43.4001766,-6.1767986,place,locality
8664,43.2772378,-6.1514999,place,locality
8665,43.4249927,-5.3052207,place,locality
8666,43.3642776,-4.958479,place,locality
8667,43.5104105,-6.8040159,place,locality
8668,43.2213054,-6.6572501,place,locality
8669,43.5223739,-6.1157194,place,locality
8670,43.1670581,-6.2393795,place,locality
8671,43.432781,-6.3672941,place,locality
8672,43.2827152,-6.1664649,place,locality
8673,43.4843282,-5.8540808,place,locality
8674,43.2299436,-6.0976278,place,locality
8675,43.4086496,-5.2873098,place,locality
8676,43.3801705,-5.1760737,place,locality
8677,43.5477259,-7.0015584,place,locality
8678,43.197018,-6.9034221,place,locality
8679,43.6380719,-5.8150865,place,locality
8680,43.1810213,-6.5613302,place,locality
8681,43.4156791,-6.7877286,place,locality
8682,43.3706966,-6.3833246,place,locality
8683,43.1905083,-6.2706377,place,locality
8684,43.2385066,-6.0870115,place,locality
8685,43.4768779,-5.7878791,place,locality
8686,43.5675431,-6.629668,place,locality
8687,43.3517588,-5.0247687,place,locality
8688,43.4805505,-6.8973058,place,locality
8689,43.2898331,-6.7862057,place,locality
8690,43.2642762,-6.1261325,place,locality
8691,43.4432303,-6.4915775,place,locality
8692,43.3731397,-6.2084052,place,locality
8693,43.394376,-4.7068847,place,locality
8694,43.5054081,-6.5099089,place,locality
8695,43.3109788,-6.5764108,place,locality
8696,43.519884,-6.0177439,place,locality
8697,43.295482,-6.476939,place,locality
8698,43.4379379,-6.3337949,place,locality
8699,43.4837302,-5.9053199,place,locality
8700,43.3242807,-5.8939303,place,locality
8701,43.485357,-5.3149972,place,locality
8702,43.3691882,-4.5870216,place,locality
8703,43.237635,-6.8095992,place,locality
8704,43.5308575,-5.3378501,place,locality
8705,43.3325278,-6.3218964,place,locality
8706,43.4537908,-6.2040778,place,locality
8707,43.2110844,-6.4708455,place,locality
8708,43.3501099,-6.1512254,place,locality
8709,43.3258581,-5.9365679,place,locality
8710,43.3783634,-5.8195252,place,locality
8711,43.429438,-5.0660893,place,locality
8712,43.396985,-7.1457056,place,locality
8713,43.2611705,-6.9378393,place,locality
8714,43.2197429,-6.6853071,place,locality
8715,43.4364938,-6.6790515,place,locality
8716,43.196113,-6.4118101,place,locality
8717,43.4193159,-6.0348456,place,locality
8718,43.3657725,-5.5671627,place,locality
8719,43.6009386,-5.8976519,place,locality
8720,43.370952,-5.1440352,place,locality
8721,43.498012,-6.7489293,place,locality
8722,43.2859898,-6.2121133,place,locality
8723,43.3231052,-6.0552577,place,locality
8724,43.3990926,-6.7072763,place,locality
8725,43.4268848,-5.3507068,place,locality
8726,43.3865511,-4.9145026,place,locality
8727,43.3738327,-4.6938537,place,locality
8728,43.2033443,-6.5757653,place,locality
8729,43.5164676,-6.1089612,place,locality
8730,43.4842476,-6.4636028,place,locality
8731,43.2255756,-6.3884603,place,locality
8732,43.3023086,-6.0365494,place,locality
8733,43.4330047,-5.7416316,place,locality
8734,43.2155345,-6.0802024,place,locality
8735,43.3806931,-5.3006894,place,locality
8736,43.3802267,-4.8462579,place,locality
8737,43.5021409,-6.9417809,place,locality
8738,43.2262026,-6.9019913,place,locality
8739,43.5655627,-5.7197124,place,locality
8740,43.3186486,-6.4348025,place,locality
8741,43.3379355,-6.7434541,place,locality
8742,43.2043779,-6.2621044,place,locality
8743,43.4078112,-6.3955221,place,locality
8744,43.5035008,-5.3789998,place,locality
8745,43.4558203,-5.8247932,place,locality
8746,43.5207444,-6.6416109,place,locality
8747,43.4108721,-4.9236058,place,locality
8748,43.445988,-6.859204,place,locality
8749,43.3123845,-6.7509226,place,locality
8750,43.3277257,-6.2813445,place,locality
8751,43.4919367,-6.4329436,place,locality
8752,43.4035953,-6.2791253,place,locality
8753,43.3861999,-4.7456692,place,locality
8754,43.5552245,-6.2420638,place,locality
8755,43.2512402,-6.6005726,place,locality
8756,43.3564685,-6.9815449,place,locality
8757,43.3275614,-6.4052202,place,locality
8758,43.4890685,-6.2828333,place,locality
8759,43.4410277,-5.9002343,place,locality
8760,43.4824666,-5.2971421,place,locality
8761,43.2220141,-6.9400581,place,locality
8762,43.1690271,-6.7791426,place,locality
8763,43.5323245,-5.3272883,place,locality
8764,43.2867345,-6.2540348,place,locality
8765,43.3975899,-6.3907121,place,locality
8766,43.1902956,-6.5144935,place,locality
8767,43.3878484,-6.0888143,place,locality
8768,43.4158062,-5.8407912,place,locality
8769,43.2366085,-6.021883,place,locality
8770,43.4545293,-4.9265467,place,locality
8771,43.3893694,-6.9236592,place,locality
8772,43.2225388,-6.9969625,place,locality
8773,43.2748538,-6.4639527,place,locality
8774,43.4607812,-6.5848826,place,locality
8775,43.2135937,-6.3744208,place,locality
8776,43.3760941,-6.5117033,place,locality
8777,43.2044886,-6.0855793,place,locality
8778,43.4988419,-5.4088486,place,locality
8779,43.5513143,-6.8156908,place,locality
8780,43.3439301,-5.1631568,place,locality
8781,43.4627224,-6.7852227,place,locality
8782,43.3064038,-6.4814067,place,locality
8783,43.3857935,-6.5254795,place,locality
8784,43.3249044,-6.0388171,place,locality
8785,43.3483657,-5.5203086,place,locality
8786,43.4349764,-4.823605,place,locality
8787,43.3324461,-4.7158495,place,locality
8788,43.278239,-6.6611317,place,locality
8789,43.5431229,-6.0691921,place,locality
8790,43.2721153,-6.2892695,place,locality
8791,43.4209269,-6.4187886,place,locality
8792,43.3227592,-5.9880308,place,locality
8793,43.4418018,-5.7076398,place,locality
8794,43.2027521,-6.1333446,place,locality
8795,43.3454064,-5.1920179,place,locality
8796,43.3933378,-4.66801,place,locality
8797,43.511668,-7.0094778,place,locality
8798,43.1724886,-6.891614,place,locality
8799,43.5521403,-5.8434534,place,locality
8800,43.4383736,-6.258229,place,locality
8801,43.2596331,-6.2346552,place,locality
8802,43.4065543,-6.488609,place,locality
8803,43.1843303,-6.3108792,place,locality
8804,43.3733292,-5.1966894,place,locality
8805,43.4439973,-5.6411559,place,locality
8806,43.5109028,-6.5249367,place,locality
8807,43.3705817,-4.8827846,place,locality
8808,43.4318271,-6.9517875,place,locality
8809,43.2998207,-6.7144625,place,locality
8810,43.2033804,-6.6578372,place,locality
8811,43.484109,-6.3894878,place,locality
8812,43.3537257,-6.2948421,place,locality
8813,43.3476377,-5.7877876,place,locality
8814,43.5122631,-6.1993368,place,locality
8815,43.2952897,-6.5333085,place,locality
8816,43.3556792,-6.8913794,place,locality
8817,43.3160156,-6.4051197,place,locality
8818,43.4266697,-6.2748424,place,locality
8819,43.4150685,-6.1151274,place,locality
8820,43.2074137,-6.3172502,place,locality
8821,43.4647942,-5.2227578,place,locality
8822,43.1981281,-6.7486717,place,locality
8823,43.5038108,-5.3031841,place,locality
8824,43.2507733,-6.2102107,place,locality
8825,43.4009828,-6.4195864,place,locality
8826,43.321655,-6.1302717,place,locality
8827,43.4016742,-6.009815,place,locality
8828,43.2424854,-6.099717,place,locality
8829,43.3870056,-5.5087123,place,locality
8830,43.4378155,-4.8807043,place,locality
8831,43.272149,-6.4833504,place,locality
8832,43.2092363,-6.9455477,place,locality
8833,43.4061879,-6.7366363,place,locality
8834,43.2991639,-6.5101596,place,locality
8835,43.230232,-6.487786,place,locality
8836,43.4017869,-6.4603043,place,locality
8837,43.1828047,-6.0904507,place,locality
8838,43.4314471,-5.3622008,place,locality
8839,43.5455836,-6.6953181,place,locality
8840,43.336531,-5.1328315,place,locality
8841,43.3125326,-6.8365187,place,locality
8842,43.3115158,-6.1148677,place,locality
8843,43.4152916,-6.6690044,place,locality
8844,43.3819124,-5.3714605,place,locality
8845,43.4025906,-4.8330067,place,locality
8846,43.3337737,-5.5107246,place,locality
8847,43.2897235,-6.6604451,place,locality
8848,43.508286,-5.9031088,place,locality
8849,43.4547586,-6.3990817,place,locality
8850,43.2100725,-6.3281263,place,locality
8851,43.2613212,-6.004993,place,locality
8852,43.4230603,-6.0996892,place,locality
8853,43.3369664,-5.2692459,place,locality
8854,43.3384604,-4.6465837,place,locality
8855,43.5276591,-6.9468291,place,locality
8856,43.314899,-6.7940145,place,locality
8857,43.5235955,-5.5603255,place,locality
8858,43.3166015,-6.2687078,place,locality
8859,43.4516735,-6.2261867,place,locality
8860,43.2321358,-6.2721904,place,locality
8861,43.3609882,-6.3384024,place,locality
8862,43.4747413,-5.5275118,place,locality
8863,43.5345477,-6.6560604,place,locality
8864,43.4690301,-5.0834106,place,locality
8865,43.4941983,-6.9658841,place,locality
8866,43.26196,-6.7006752,place,locality
8867,43.1771201,-6.646722,place,locality
8868,43.4459449,-6.3598768,place,locality
8869,43.4936735,-6.165518,place,locality
8870,43.3746394,-5.6867246,place,locality
8871,43.5562217,-6.2772531,place,locality
8872,43.2093986,-6.6934164,place,locality
8873,43.411487,-6.9016353,place,locality
8874,43.3231616,-6.3832451,place,locality
8875,43.1871853,-6.2865121,place,locality
8876,43.4094984,-6.097484,place,locality
8877,43.4340389,-5.2824836,place,locality
8878,43.2190502,-6.7171227,place,locality
8879,43.6293967,-5.8688493,place,locality
8880,43.2237352,-6.2139568,place,locality
8881,43.3833198,-6.4550634,place,locality
8882,43.389863,-5.8765309,place,locality
8883,43.1912356,-6.4952573,place,locality
8884,43.3384249,-5.485356,place,locality
8885,43.2073167,-6.031727,place,locality
8886,43.3584702,-4.8657872,place,locality
8887,43.3637015,-6.2064812,place,locality
8888,43.1849493,-6.9464608,place,locality
8889,43.2038141,-6.5479782,place,locality
8890,43.355409,-6.7196698,place,locality
8891,43.1964357,-6.3911323,place,locality
8892,43.3392455,-6.4680949,place,locality
8893,43.1691556,-6.118581,place,locality
8894,43.4637472,-5.3699238,place,locality
8895,43.5002523,-6.7644437,place,locality
8896,43.345055,-5.094513,place,locality
8897,43.4827339,-6.5977337,place,locality
8898,43.2608113,-6.7556919,place,locality
8899,43.2929067,-6.1414738,place,locality
8900,43.3399732,-6.6166955,place,locality
8901,43.3610805,-6.2528783,place,locality
8902,43.4042143,-4.8136169,place,locality
8903,43.5381123,-6.3717117,place,locality
8904,43.3006428,-6.632312,place,locality
8905,43.5709241,-6.0154393,place,locality
8906,43.2201648,-6.287142,place,locality
8907,43.4783188,-6.3538427,place,locality
8908,43.3008267,-5.9616953,place,locality
8909,43.4565507,-5.9058959,place,locality
8910,43.3410137,-5.2599344,place,locality
8911,43.3564206,-4.5435475,place,locality
8912,43.5548697,-6.7949859,place,locality
8913,43.2329527,-6.8171312,place,locality
8914,43.5169571,-5.5495652,place,locality
8915,43.3032202,-6.2517513,place,locality
8916,43.4769052,-6.2741797,place,locality
8917,43.1985478,-6.3270051,place,locality
8918,43.3789149,-6.238198,place,locality
8919,43.4823391,-5.5727647,place,locality
8920,43.4757089,-5.1625732,place,locality
8921,43.3164791,-6.5636383,place,locality
8922,43.2614823,-6.5003368,place,locality
8923,43.4343208,-6.5319041,place,locality
8924,43.2328473,-6.4477166,place,locality
8925,43.4363951,-6.1214035,place,locality
8926,43.362238,-5.5529079,place,locality
8927,43.5256207,-6.2361378,place,locality
8928,43.2691141,-6.5324811,place,locality
8929,43.4943854,-6.7069015,place,locality
8930,43.3261454,-6.513263,place,locality
8931,43.3922521,-5.9803473,place,hamlet
8932,43.2067196,-6.3473276,place,locality
8933,43.4518525,-5.2701021,place,locality
8934,43.3626186,-4.9299662,place,locality
8935,43.5371173,-6.9576107,place,locality
8936,43.2256384,-6.5382255,place,locality
8937,43.524666,-6.0315667,place,locality
8938,43.2202906,-6.2670924,place,locality
8939,43.3623964,-6.4563828,place,locality
8940,43.2582076,-6.1781727,place,locality
8941,43.3816665,-5.8834389,place,locality
8942,43.2388254,-6.1191277,place,locality
8943,43.3856016,-5.3780859,place,locality
8944,43.4271118,-5.0096867,place,locality
8945,43.4690028,-5.9755377,place,locality
8946,43.1998905,-6.9370977,place,locality
8947,43.1889099,-6.6255221,place,locality
8948,43.381495,-6.8517341,place,locality
8949,43.3664552,-6.4413658,place,locality
8950,43.1795966,-6.3067807,place,locality
8951,43.1923641,-6.1162702,place,locality
8952,43.4920727,-5.7672948,place,locality
8953,43.5577247,-6.6737208,place,locality
8954,43.3705693,-5.1829363,place,locality
8955,43.4278669,-7.0741695,place,locality
8956,43.2629609,-6.8335186,place,locality
8957,43.2762473,-6.1772646,place,locality
8958,43.4914524,-6.499624,place,locality
8959,43.3826321,-6.2225363,place,locality
8960,43.412478,-4.7419032,place,locality
8961,43.5240534,-6.4905963,place,locality
8962,43.31862,-6.5954314,place,locality
8963,43.5426781,-6.0038677,place,locality
8964,43.4643216,-6.3350333,place,locality
8965,43.3067269,-6.4920094,place,locality
8966,43.4169538,-5.8926735,place,locality
8967,43.2837394,-5.9015956,place,locality
8968,43.4145192,-5.2382348,place,locality
8969,43.4000656,-4.6486584,place,locality
8970,43.5483997,-6.7928574,place,locality
8971,43.1721389,-6.842919,place,locality
8972,43.5237645,-5.483738,place,locality
8973,43.2812685,-6.2142023,place,locality
8974,43.4920632,-6.2910221,place,locality
8975,43.2210583,-6.4508437,place,locality
8976,43.3567622,-6.0657588,place,locality
8977,43.2764425,-5.8807423,place,locality
8978,43.4595994,-5.6556051,place,locality
8979,43.427412,-5.0660945,place,locality
8980,43.392203,-7.1562478,place,locality
8981,43.2742893,-6.5449155,place,locality
8982,43.4515699,-6.5489256,place,locality
8983,43.2233837,-6.5434999,place,locality
8984,43.2337904,-6.4111627,place,locality
8985,43.4443661,-6.068741,place,locality
8986,43.3771459,-5.5388938,place,locality
8987,43.5420908,-6.2736936,place,locality
8988,43.3920356,-5.1619657,place,locality
8989,43.4608552,-6.8444146,place,locality
8990,43.2918087,-6.2140537,place,locality
8991,43.2672594,-6.1055509,place,locality
8992,43.3871584,-6.1341809,place,locality
8993,43.4244504,-5.2359571,place,locality
8994,43.3359222,-4.9995705,place,locality
8995,43.5147929,-6.8460094,place,locality
8996,43.2304835,-6.5605162,place,locality
8997,43.5586737,-6.084372,place,locality
8998,43.4660591,-6.4550797,place,locality
8999,43.2275109,-6.518633,place,locality
9000,43.3065945,-6.0438495,place,locality
9001,43.3375264,-6.0191751,place,locality
9002,43.2199374,-6.1501203,place,locality
9003,43.3905616,-5.2042631,place,locality
9004,43.3629011,-4.7317463,place,locality
9005,43.2808636,-6.5054589,place,locality
9006,43.2436842,-6.8642554,place,locality
9007,43.1700205,-6.646527,place,locality
9008,43.4098779,-6.7493189,place,locality
9009,43.2481458,-6.2239663,place,locality
9010,43.3529582,-6.3625554,place,locality
9011,43.4051469,-6.395167,place,locality
9012,43.4237892,-5.7078368,place,locality
9013,43.5478043,-6.5271649,place,locality
9014,43.3986169,-4.9842201,place,locality
9015,43.4718438,-6.8846259,place,locality
9016,43.2851805,-6.7650515,place,locality
9017,43.2732814,-6.3273317,place,locality
9018,43.4553346,-6.4704606,place,locality
9019,43.3434105,-6.2184663,place,locality
9020,43.3643403,-4.7288746,place,locality
9021,43.5266433,-6.4864652,place,locality
9022,43.2736948,-6.5871952,place,locality
9023,43.507613,-5.9462865,place,locality
9024,43.3181806,-6.4744333,place,locality
9025,43.4337593,-6.322982,place,locality
9026,43.2873975,-5.9510718,place,locality
9027,43.4526549,-5.8744529,place,locality
9028,43.4946604,-5.2513106,place,locality
9029,43.3963573,-4.6290724,place,locality
9030,43.2013874,-6.8140715,place,locality
9031,43.5012884,-5.3584539,place,locality
9032,43.4598089,-6.2958749,place,locality
9033,43.2832924,-6.3392302,place,locality
9034,43.1745179,-6.4659832,place,locality
9035,43.3348381,-6.1569727,place,locality
9036,43.4000923,-5.7963554,place,locality
9037,43.2721572,-5.9551159,place,locality
9038,43.4449199,-4.9783309,place,locality
9039,43.3597038,-7.0370571,place,locality
9040,43.2438739,-7.0167962,place,locality
9041,43.2716852,-6.3884099,place,locality
9042,43.4242552,-6.6446202,place,locality
9043,43.2474699,-6.3823754,place,locality
9044,43.4172709,-6.1537582,place,locality
9045,43.3463179,-5.5674153,place,locality
9046,43.5077867,-5.595346,place,locality
9047,43.3496832,-5.1774272,place,locality
9048,43.4564717,-6.8254736,place,locality
9049,43.2869756,-6.5198521,place,locality
9050,43.4120719,-6.6869259,place,locality
9051,43.3323617,-6.1356878,place,locality
9052,43.4232078,-5.2679564,place,locality
9053,43.377942,-4.8600021,place,locality
9054,43.186285,-6.5259525,place,locality
9055,43.2120971,-6.6468924,place,locality
9056,43.5088128,-6.0434656,place,locality
9057,43.2476111,-6.4952012,place,locality
9058,43.4625294,-6.401468,place,locality
9059,43.283925,-6.0449977,place,locality
9060,43.4570979,-5.7793187,place,locality
9061,43.2106402,-6.0627836,place,locality
9062,43.3884158,-5.2478795,place,locality
9063,43.5420778,-6.7076933,place,locality
9064,43.1953978,-6.89757,place,locality
9065,43.5531246,-5.7495256,place,locality
9066,43.4618433,-6.2337933,place,locality
9067,43.3261733,-6.2465843,place,locality
9068,43.340466,-6.4899541,place,locality
9069,43.1974356,-6.3133555,place,locality
9070,43.334725,-6.5111241,place,locality
9071,43.4885471,-5.6118596,place,locality
9072,43.504662,-6.5880564,place,locality
9073,43.3769579,-4.9098679,place,locality
9074,43.425845,-6.8950613,place,locality
9075,43.3186716,-6.7287149,place,locality
9076,43.3008682,-6.2871038,place,locality
9077,43.450361,-6.402879,place,locality
9078,43.3635921,-6.2134342,place,locality
9079,43.5356584,-6.2379316,place,locality
9080,43.3101511,-6.5498344,place,locality
9081,43.3598948,-6.9324019,place,locality
9082,43.2523336,-6.455427,place,locality
9083,43.4433277,-6.2862169,place,locality
9084,43.4195464,-5.8898448,place,locality
9085,43.2647807,-6.0110773,place,locality
9086,43.4708362,-5.3228497,place,locality
9087,43.2416413,-6.7433641,place,locality
9088,43.5244815,-5.2903095,place,locality
9089,43.3307031,-6.2194661,place,locality
9090,43.4018849,-6.4501492,place,locality
9091,43.2393436,-6.337709,place,locality
9092,43.3373434,-6.1690309,place,locality
9093,43.2451246,-6.1132757,place,locality
9094,43.3808558,-5.762844,place,locality
9095,43.4355622,-4.9112409,place,locality
9096,43.2426076,-6.9465822,place,locality
9097,43.4755042,-6.5611999,place,locality
9098,43.3326315,-6.382345,place,locality
9099,43.241394,-6.4835336,place,locality
9100,43.3477052,-6.5188108,place,locality
9101,43.186001,-6.1642519,place,locality
9102,43.4640092,-5.4748237,place,locality
9103,43.5582695,-6.7596002,place,locality
9104,43.3569078,-5.144861,place,locality
9105,43.4507361,-6.7592611,place,locality
9106,43.3143112,-6.2438156,place,locality
9107,43.3241183,-6.1640218,place,locality
9108,43.3511583,-6.6345561,place,locality
9109,43.3662679,-5.4074195,place,locality
9110,43.4228832,-4.7749636,place,locality
9111,43.2507513,-6.4934464,place,locality
9112,43.3171992,-6.6822789,place,locality
9113,43.5200183,-6.0499211,place,locality
9114,43.4681555,-6.3660183,place,locality
9115,43.2409335,-6.5126935,place,locality
9116,43.2815387,-6.0004059,place,locality
9117,43.4629755,-5.7515036,place,locality
9118,43.3487516,-5.2044273,place,locality
9119,43.4007531,-4.6421814,place,locality
9120,43.5046144,-6.8116605,place,locality
9121,43.3305122,-6.80946,place,locality
9122,43.5211155,-5.6947547,place,locality
9123,43.3326963,-6.2348181,place,locality
9124,43.4532716,-6.2464694,place,locality
9125,43.2272679,-6.2602789,place,locality
9126,43.3965245,-6.2877272,place,locality
9127,43.4205171,-5.5719841,place,locality
9128,43.5163894,-6.5530947,place,locality
9129,43.4200745,-5.1519568,place,locality
9130,43.4895968,-7.0140112,place,locality
9131,43.2745039,-6.7092362,place,locality
9132,43.2198304,-6.6306881,place,locality
9133,43.4347677,-6.4626953,place,locality
9134,43.4276558,-6.1629445,place,locality
9135,43.4046947,-5.8346525,place,locality
9136,43.5640135,-6.2978772,place,locality
9137,43.1923182,-6.779874,place,locality
9138,43.4000639,-6.9309752,place,locality
9139,43.2601613,-6.4106482,place,locality
9140,43.2306949,-6.2021382,place,locality
9141,43.3438881,-6.0770633,place,locality
9142,43.4515273,-5.2024844,place,locality
9143,43.2587133,-7.0582396,place,locality
9144,43.2162387,-6.7574984,place,locality
9145,43.4965832,-7.0384824,place,locality
9146,43.2744379,-6.2820437,place,locality
9147,43.3888929,-6.4916968,place,locality
9148,43.3783639,-5.8772954,place,locality
9149,43.2258057,-6.504825,place,locality
9150,43.3448517,-5.4003298,place,locality
9151,43.1929488,-6.1055607,place,locality
9152,43.4581092,-4.9924319,place,locality
9153,43.4180199,-4.831014,place,locality
9154,43.1737624,-6.9755755,place,locality
9155,43.2836124,-6.3682289,place,locality
9156,43.3731858,-6.7134863,place,locality
9157,43.2091705,-6.4734728,place,locality
9158,43.3729982,-6.4666906,place,locality
9159,43.1727574,-6.1143025,place,locality
9160,43.4443654,-5.4276561,place,locality
9161,43.5018696,-6.793465,place,locality
9162,43.3839264,-5.0683081,place,locality
9163,43.4454575,-6.6633601,place,locality
9164,43.2861644,-6.8482629,place,locality
9165,43.2994093,-6.137224,place,locality
9166,43.4043111,-6.6380824,place,locality
9167,43.3989131,-5.4982509,place,locality
9168,43.3701512,-4.7895839,place,locality
9169,43.5613504,-6.4568029,place,locality
9170,43.3316373,-6.6206851,place,locality
9171,43.5764786,-5.8793624,place,locality
9172,43.2654125,-6.2853165,place,locality
9173,43.4268015,-6.2457924,place,locality
9174,43.2686957,-5.9339521,place,locality
9175,43.4831173,-5.8768749,place,locality
9176,43.3803562,-5.3048986,place,locality
9177,43.3888402,-4.6295995,place,locality
9178,43.5498991,-6.8383469,place,locality
9179,43.2150264,-6.7965579,place,locality
9180,43.5419006,-5.5970078,place,locality
9181,43.2733052,-6.2151573,place,locality
9182,43.4651451,-6.210724,place,locality
9183,43.197696,-6.2273271,place,locality
9184,43.3436377,-6.2859636,place,locality
9185,43.4368469,-5.544393,place,locality
9186,43.5083648,-6.62037,place,locality
9187,43.4301747,-5.070661,place,locality
9188,43.2683099,-6.7196461,place,locality
9189,43.2828526,-6.5078919,place,locality
9190,43.4412145,-6.6387228,place,locality
9191,43.1683103,-6.4862304,place,locality
9192,43.4588358,-6.1698169,place,locality
9193,43.4000161,-5.5385033,place,locality
9194,43.5358334,-6.2975773,place,locality
9195,43.2585147,-6.5617997,place,locality
9196,43.3967897,-6.9341489,place,locality
9197,43.2834624,-6.3943148,place,locality
9198,43.3938107,-5.8681364,place,locality
9199,43.1723857,-6.2877954,place,locality
9200,43.4735679,-5.3486834,place,locality
9201,43.339837,-4.9914335,place,locality
9202,43.1716762,-6.7690917,place,locality
9203,43.5893039,-5.890974,place,locality
9204,43.2427104,-6.2874834,place,locality
9205,43.359979,-6.4760931,place,locality
9206,43.1783553,-6.5070299,place,locality
9207,43.3951621,-5.9574851,place,locality
9208,43.24381,-6.0421355,place,locality
9209,43.4377424,-5.0011543,place,locality
9210,43.5699203,-5.7036463,place,locality
9211,43.2134676,-6.9260404,place,locality
9212,43.197125,-6.615284,place,locality
9213,43.3360022,-6.7208898,place,locality
9214,43.1749274,-6.3904742,place,locality
9215,43.3830575,-6.4248654,place,locality
9216,43.2253904,-6.1406068,place,locality
9217,43.4292974,-5.4430651,place,locality
9218,43.5131434,-6.697172,place,locality
9219,43.3653897,-5.0491283,place,locality
9220,43.4473235,-7.0869493,place,locality
9221,43.2963532,-6.8237783,place,locality
9222,43.2864113,-6.1471028,place,locality
9223,43.3478541,-6.5773864,place,locality
9224,43.414767,-6.2310471,place,locality
9225,43.3969392,-4.7611413,place,locality
9226,43.5359489,-6.366521,place,locality
9227,43.26997,-6.6347336,place,locality
9228,43.5178781,-5.3586795,place,locality
9229,43.4845094,-6.3451265,place,locality
9230,43.2478906,-6.3139208,place,locality
9231,43.2560766,-5.9459242,place,locality
9232,43.4266494,-6.0190956,place,locality
9233,43.3727535,-5.2078763,place,locality
9234,43.3878411,-4.5298371,place,locality
9235,43.530307,-6.6056001,place,locality
9236,43.2047675,-6.8450936,place,locality
9237,43.5061549,-5.4590788,place,locality
9238,43.2698428,-6.334703,place,locality
9239,43.4629082,-6.1918153,place,locality
9240,43.2243851,-6.4482054,place,locality
9241,43.3424041,-6.2749896,place,locality
9242,43.2614513,-5.8631555,place,locality
9243,43.4278543,-5.5672297,place,locality
9244,43.4526101,-5.0528502,place,locality
9245,43.3988161,-7.1243731,place,locality
9246,43.2908891,-6.6326534,place,locality
9247,43.4361487,-6.6634342,place,locality
9248,43.2271273,-6.5750199,place,locality
9249,43.1701142,-6.4700283,place,locality
9250,43.4227324,-6.0906872,place,locality
9251,43.4059853,-5.5699484,place,locality
9252,43.5049814,-6.2234115,place,locality
9253,43.3883244,-5.1629943,place,locality
9254,43.4555776,-6.7426433,place,locality
9255,43.3200616,-6.2043886,place,locality
9256,43.2887389,-6.1232176,place,locality
9257,43.4000887,-6.1010084,place,locality
9258,43.4642079,-5.1953176,place,locality
9259,43.3879202,-4.8709624,place,locality
9260,43.337571,-5.1570714,place,locality
9261,43.2412206,-6.6252658,place,locality
9262,43.5178741,-6.1607347,place,locality
9263,43.4324355,-6.3906976,place,locality
9264,43.2441914,-6.3297505,place,locality
9265,43.2908251,-6.121677,place,locality
9266,43.3513089,-5.9911966,place,locality
9267,43.4111488,-5.4726195,place,locality
9268,43.2297964,-6.1544384,place,locality
9269,43.3731745,-5.1873769,place,locality
9270,43.3861686,-4.815943,place,locality
9271,43.1835013,-6.9340566,place,locality
9272,43.177497,-6.5721621,place,locality
9273,43.3520222,-6.8458886,place,locality
9274,43.1916546,-6.2692452,place,locality
9275,43.3625559,-6.3648669,place,locality
9276,43.2411976,-6.0563886,place,locality
9277,43.4551747,-5.7158999,place,locality
9278,43.5443151,-6.7187118,place,locality
9279,43.3366163,-5.0882029,place,locality
9280,43.4307607,-6.9875794,place,locality
9281,43.259499,-6.7946722,place,locality
9282,43.2597619,-6.1645736,place,locality
9283,43.4369969,-6.4791823,place,locality
9284,43.3542112,-6.1950838,place,locality
9285,43.3922019,-4.7251595,place,locality
9286,43.5045269,-6.4881615,place,locality
9287,43.2997453,-6.5880882,place,locality
9288,43.5658816,-5.9648901,place,locality
9289,43.3310048,-6.5089942,place,locality
9290,43.4565182,-6.3332378,place,locality
9291,43.2557049,-5.9010639,place,locality
9292,43.4702676,-5.9802111,place,locality
9293,43.4766995,-5.1376695,place,locality
9294,43.3916452,-4.6673832,place,locality
9295,43.1906012,-6.8502438,place,locality
9296,43.5173371,-5.5042974,place,locality
9297,43.4967738,-6.2556237,place,locality
9298,43.3009722,-6.3313085,place,locality
9299,43.1963871,-6.4383827,place,locality
9300,43.3663042,-6.136299,place,locality
9301,43.3498781,-5.8131959,place,locality
9302,43.3000168,-5.9879639,place,locality
9303,43.4450187,-5.0154576,place,locality
9304,43.3368953,-7.0950684,place,locality
9305,43.3277733,-6.9734785,place,locality
9306,43.2998903,-6.5025972,place,locality
9307,43.4807984,-6.6457873,place,locality
9308,43.1909127,-6.4068244,place,locality
9309,43.4844978,-6.0934599,place,locality
9310,43.3555133,-5.5528478,place,locality
9311,43.6200847,-5.893218,place,locality
9312,43.3755803,-5.1257072,place,locality
9313,43.4637405,-6.7121027,place,locality
9314,43.3166023,-6.5174753,place,locality
9315,43.3874062,-6.7194828,place,locality
9316,43.2539972,-6.1641268,place,locality
9317,43.4857779,-5.2959074,place,locality
9318,43.3968602,-4.8847466,place,locality
9319,43.3345473,-6.2929557,place,locality
9320,43.2220583,-6.5338016,place,locality
9321,43.5089041,-6.0979415,place,locality
9322,43.1855718,-6.2379295,place,locality
9323,43.4491607,-6.4669362,place,locality
9324,43.2831307,-6.1239874,place,locality
9325,43.4867519,-5.8170104,place,locality
