,lat,lon,type,subtype
64296,43.6308306,-7.7313799,place,hamlet
64297,43.6415564,-7.7361127,place,hamlet
64298,43.6614828,-7.722222,place,hamlet
64299,43.6539095,-7.7122521,place,hamlet
64300,43.6290067,-7.7336128,place,hamlet
64301,43.6544384,-7.734126,place,hamlet
64302,43.6402543,-7.7423455,place,hamlet
64303,43.6492709,-7.6999006,place,locality
64304,43.6531905,-7.7025569,place,hamlet
64305,43.643478,-7.7296719,place,hamlet
64306,43.631405,-7.7509999,place,hamlet
64307,43.6492653,-7.7100236,place,hamlet
64308,43.666488,-7.7277285,place,hamlet
64309,43.6243799,-7.7453364,place,hamlet
64310,43.6224009,-7.7458317,place,locality
64311,43.6052346,-7.7523178,place,hamlet
64312,43.6948926,-7.712539,place,hamlet
64313,43.6989362,-7.7226675,place,hamlet
64314,43.6958126,-7.7107983,place,hamlet
64315,43.6035274,-7.7473332,place,hamlet
64316,43.707349,-7.7180087,place,hamlet
64317,43.7000576,-7.7097737,place,hamlet
64318,43.6690151,-7.7328335,place,hamlet
64319,43.6039321,-7.7597886,place,hamlet
64320,43.6763304,-7.7274909,place,hamlet
64321,43.6777265,-7.7272653,place,hamlet
64322,43.6962768,-7.706901,place,hamlet
64323,43.6063857,-7.7600761,place,hamlet
64324,43.6906882,-7.7207285,place,hamlet
64325,43.6015224,-7.7659793,place,hamlet
64326,43.7044388,-7.7129283,place,hamlet
64327,43.7014416,-7.7222527,place,hamlet
64328,43.7048333,-7.7115642,place,hamlet
64329,43.6090671,-7.7504231,place,hamlet
64330,43.6029879,-7.7444042,place,hamlet
64331,43.616931,-7.7544106,place,hamlet
64332,43.6144648,-7.757139,place,hamlet
64333,43.6764649,-7.7247092,place,hamlet
64334,43.6761239,-7.7204239,place,hamlet
64335,43.6723018,-7.7312554,place,hamlet
64336,43.7036726,-7.7099798,place,hamlet
64337,43.6880179,-7.7104871,place,hamlet
64338,43.6717213,-7.7287261,place,hamlet
64339,43.6186875,-7.7584876,place,hamlet
64340,43.6829707,-7.7242708,place,hamlet
64341,43.6033873,-7.7518535,place,hamlet
64342,43.6713784,-7.7239557,place,hamlet
64343,43.5890322,-7.7650965,place,hamlet
64344,43.5773996,-7.7547937,place,hamlet
64345,43.5857525,-7.7262709,place,hamlet
64346,43.5821461,-7.7565907,place,hamlet
64347,43.5694193,-7.7582572,place,hamlet
64348,43.57791,-7.7638159,place,hamlet
64349,43.5876892,-7.7636475,place,hamlet
64350,43.5661232,-7.7593156,place,hamlet
64351,43.5698767,-7.7688946,place,hamlet
64352,43.5833892,-7.7197798,place,hamlet
64353,43.5670362,-7.7889739,place,hamlet
64354,43.5564366,-7.7553845,place,hamlet
64355,43.5834077,-7.7591342,place,locality
64356,43.57772,-7.7690039,place,locality
64357,43.579476,-7.7683377,place,locality
64358,43.5775698,-7.766616,place,locality
64359,43.5931266,-7.7519369,place,hamlet
64360,43.5862169,-7.7426998,place,hamlet
64361,43.5556405,-7.7676438,place,hamlet
64362,43.5676989,-7.7617329,place,hamlet
64363,43.5593417,-7.7612902,place,hamlet
64364,43.5988117,-7.7392759,place,hamlet
64365,43.5687987,-7.7661322,place,hamlet
64366,43.5586164,-7.7651633,place,hamlet
64367,43.5575824,-7.7788549,place,hamlet
64368,43.5858141,-7.7519245,place,hamlet
64369,43.5838518,-7.8018601,place,hamlet
64370,43.5979574,-7.7570314,place,hamlet
64371,43.5842689,-7.7563143,place,hamlet
64372,43.5967798,-7.7241892,place,hamlet
64373,43.5886231,-7.7384922,place,locality
64374,43.5868936,-7.7390471,place,hamlet
64375,43.5925433,-7.7396278,place,hamlet
64376,43.5560871,-7.7743615,place,hamlet
64377,43.5708601,-7.7714225,place,hamlet
64378,43.5609302,-7.8014748,place,hamlet
64379,43.6245978,-7.7351078,place,hamlet
64380,43.6424448,-7.7363416,place,hamlet
64381,43.6223685,-7.7472562,place,locality
64382,43.6159017,-7.7413481,place,hamlet
64383,43.6200504,-7.7856659,place,hamlet
64384,43.6207022,-7.7342922,place,hamlet
64385,43.6176697,-7.7426916,place,hamlet
64386,42.3388972,-8.6131418,tourism,caravan_site
64387,43.7300929,-7.7552145,place,hamlet
64388,43.7387683,-7.7491376,place,hamlet
64389,43.7074364,-7.762102,place,hamlet
64390,43.7246806,-7.7469354,place,hamlet
64391,43.7298812,-7.7679729,place,hamlet
64392,43.7226875,-7.7558264,place,hamlet
64393,43.7404108,-7.7447741,place,hamlet
64394,43.7104742,-7.7466003,place,hamlet
64395,43.7179779,-7.7645241,place,hamlet
64396,43.7320922,-7.7509521,place,village
64397,43.7367607,-7.7498405,place,hamlet
64398,43.738289,-7.754083,place,hamlet
64399,43.7356888,-7.7582958,place,hamlet
64400,43.7285521,-7.7841649,place,hamlet
64401,43.7230473,-7.745412,place,hamlet
64402,43.7311001,-7.7453772,place,hamlet
64403,43.7336318,-7.7551201,place,hamlet
64404,43.7437344,-7.7412715,place,hamlet
64405,43.7335397,-7.7445594,place,hamlet
64406,43.7292878,-7.7646307,place,hamlet
64407,43.717522,-7.7670485,place,hamlet
64408,43.7391145,-7.7392044,place,hamlet
64409,43.7216929,-7.7623642,place,hamlet
64410,43.7294733,-7.7454663,place,hamlet
64411,43.7331081,-7.740606,place,hamlet
64412,43.7158461,-7.7500526,place,hamlet
64413,43.7337906,-7.7612105,place,hamlet
64414,43.6868602,-7.7553926,place,hamlet
64415,43.7127795,-7.7662483,place,hamlet
64416,43.7339485,-7.7674578,place,hamlet
64417,43.7288577,-7.7410847,place,hamlet
64418,43.7121672,-7.7655108,place,hamlet
64419,43.7206144,-7.7511427,place,hamlet
64420,43.732428,-7.7658378,place,hamlet
64421,43.7231092,-7.7303538,place,hamlet
64422,43.7321087,-7.734406,place,hamlet
